cast_id,movie_id,character,gender,realname,order
511,559,Jazz Club Patron (uncredited),1,Kristin Somo,125
512,559,Jazz Club Waitress (uncredited),1,Jennifer Sparks,126
513,559,Firefighter (uncredited),0,Christopher Stadulis,127
514,559,Police Officer (uncredited),0,Jimmy Star,128
515,559,Broadway Audience Member (uncredited),0,Arne Starr,129
516,559,Jazz Club Musician (uncredited),0,Liam Stone,130
517,559,Girl in Cab (uncredited),1,Tajna Tanovic,131
518,559,Model (uncredited),1,Aija Terauda,132
519,559,Hot Girl (uncredited),0,Brigid Turner,133
520,559,Beautiful Woman (uncredited),1,Evelyn Vaccaro,134
521,559,Bar Patron #5 (uncredited),0,Nick Vlassopoulos,135
522,559,Model (uncredited),1,Sincerely A. Ward,136
523,559,Model (uncredited),0,Silq Webster,137
524,559,Student (uncredited),0,Graig F. Weich,138
525,559,Restaurant Patron (uncredited),0,Fredrick Weiss,139
526,559,ER Nurse (uncredited),1,Jennifer Weston,140
527,559,City Hall Cheerer (uncredited),0,Trenton Willey,141
528,559,Spectator (uncredited),2,Ray Wineteer,142
529,38757,Flynn Rider (voice),2,Zachary Levi,0
530,38757,Rapunzel (voice),1,Mandy Moore,1
531,38757,Mother Gothel (voice),1,Donna Murphy,2
532,38757,Stabbington Brother (voice),2,Ron Perlman,3
533,38757,Captain of the Guard (voice),2,M.C. Gainey,4
534,38757,Big Nose Thug (voice),2,Jeffrey Tambor,5
535,38757,Hook Hand Thug (voice),2,Brad Garrett,6
536,38757,Short Thug (voice),0,Paul F. Tompkins,7
537,38757,Vlad (voice),0,Richard Kiel,8
538,38757,Young Rapunzel / Little Girl (voice),0,Delaney Rose Stein,9
539,38757,Guard 1 / Thug 1 (voice),2,Nathan Greno,10
540,38757,Guard 2 / Thug 2 (voice),2,Byron Howard,11
541,38757,Guard 3 (voice),2,Tim Mertens,12
542,99861,Tony Stark / Iron Man,2,Robert Downey Jr.,0
543,99861,Thor Odinson,2,Chris Hemsworth,1
544,99861,Bruce Banner / Hulk,2,Mark Ruffalo,2
545,99861,Steve Rogers / Captain America,2,Chris Evans,3
546,99861,Natasha Romanoff / Black Widow,1,Scarlett Johansson,4
547,99861,Clint Barton / Hawkeye,2,Jeremy Renner,5
548,99861,Ultron (voice),2,James Spader,6
549,99861,Nick Fury,2,Samuel L. Jackson,7
550,99861,James Rhodes / War Machine,2,Don Cheadle,8
551,99861,Pietro Maximoff / Quicksilver,2,Aaron Taylor-Johnson,9
552,99861,Wanda Maximoff / Scarlet Witch,1,Elizabeth Olsen,10
553,99861,Jarvis (voice) / Vision,2,Paul Bettany,11
554,99861,Maria Hill,1,Cobie Smulders,12
555,99861,Sam Wilson / The Falcon,2,Anthony Mackie,13
556,99861,Peggy Carter,1,Hayley Atwell,14
557,99861,Heimdall,2,Idris Elba,15
558,99861,Laura Barton,1,Linda Cardellini,16
559,99861,Erik Selvig,2,Stellan Skarsgård,17
560,99861,Dr. Helen Cho,1,Claudia Kim,18
561,99861,Strucker,2,Thomas Kretschmann,19
562,99861,Ulysses Klaue / Klaw,2,Andy Serkis,20
563,99861,Madame B,1,Julie Delpy,21
564,99861,Himself,2,Stan Lee,22
565,99861,Dr. List,2,Henry Goodman,23
566,99861,Fortress Soldier,0,Chris Luca,24
567,99861,Strucker Mercenary,0,Brian Schaeffer,25
568,99861,Zrinka,1,Dominique Provost-Chalkley,26
569,99861,Costel,0,Isaac Andrews,27
570,99861,Sokovian Acid Student,0,Gareth Kieran Jones,28
571,99861,Dr. Cho's Assistant,0,Chan Woo Lim,29
572,99861,Dr. Cho's Assistant,0,Minhee Yeo,30
573,99861,Klaue's Mercenary,2,Bentley Kalu,31
574,99861,Ballet Instructor,2,Julian Bleach,32
575,99861,Johannesburg Cop,0,Christopher Beasley,33
576,99861,Johannesburg Cop,0,Vuyo Dabula,34
577,99861,Johannesburg Driver,0,Nondumiso Tembe,35
578,99861,Johannesburg Onlooker,0,Kabelo Thai,36
579,99861,Johannesburg Onlooker,0,Lele Leowaba,37
580,99861,Johannesburg Onlooker,0,Mandla Gaduka,38
581,99861,Johannesburg Onlooker,0,Harriet Manamela,39
582,99861,Johannesburg Onlooker,0,Beulah Hashe,40
583,99861,Johannesburg Onlooker,0,Musca Kumalo,41
584,99861,Johannesburg Onlooker,0,Mathapelo September,42
585,99861,Johannesburg Elevator Passenger,0,Antony Acheampong,43
586,99861,Johannesburg Elevator Passenger,0,Chioma Anyanwu,44
587,99861,Cooper Barton,0,Ben Sakamoto,45
588,99861,Lila Barton,0,Imogen Poynton,46
589,99861,Lila Barton,0,Isabella Poynton,47
590,99861,World Hub Tech,0,Ingvild Deila,48
591,99861,Korean Train Passenger,0,Sunny Yeo,49
592,99861,Korean Train Passenger,0,Namju Go,50
593,99861,Korean Train Passenger,0,Mina Kweon,51
594,99861,Korean Train Passenger,2,Earl T. Kim,52
595,99861,Korean Train Passenger,0,Arthur Lee,53
596,99861,Sokovian Family,0,Verity Hewlett,54
597,99861,Sokovian Family,0,Michael Matovski,55
598,99861,Sokovian Family,0,Alma Noce,56
599,99861,Sokovian Family,0,Riccardo Richetta,57
600,99861,Sokovian Woman,0,Constanza Ruff,58
601,99861,Tub Family Child,0,Monty Mclaren-Clark,59
602,99861,Sokovian Driver,0,Julia Krynke,60
603,99861,Sokovian SUV Driver,0,Tony Christensen,61
604,99861,Sokovian SUV Passenger,0,Ian Kay,62
605,99861,Sokovian Police Captain,0,Barry Aird,63
606,99861,Specialist Cameron Klein,2,Aaron Himelstein,64
607,99861,Friday (voice),1,Kerry Condon,65
608,99861,Nathaniel Pietro Barton,0,Jaiden Stafford,66
609,99861,Sokovian Citizen (uncredited),1,Dilyana Bouklieva,67
610,99861,Thanos (uncredited),2,Josh Brolin,68
611,99861,Student (uncredited),1,Joti Nagra,69
612,99861,Dr. Taryl Jenkins (uncredited),0,Nick W. Nicholson,70
613,99861,Asgardian God (uncredited),0,Daniel Westwood,71
614,767,Harry Potter,2,Daniel Radcliffe,0
615,767,Ron Weasley,2,Rupert Grint,1
616,767,Hermione Granger,1,Emma Watson,2
617,767,Draco Malfoy,2,Tom Felton,3
618,767,Albus Dumbledore,2,Michael Gambon,4
619,767,Horace Slughorn,2,Jim Broadbent,5
620,767,Bellatrix Lestrange,1,Helena Bonham Carter,6
621,767,Rubeus Hagrid,2,Robbie Coltrane,7
622,767,Minerva McGonagall,1,Maggie Smith,8
623,767,Severus Snape,2,Alan Rickman,9
624,767,Peter Pettigrew,2,Timothy Spall,10
625,767,Remus Lupin,2,David Thewlis,11
626,767,Molly Weasley,1,Julie Walters,12
627,767,Neville Longbottom,2,Matthew Lewis,13
628,767,Luna Lovegood,1,Evanna Lynch,14
629,767,Ginny Weasley,1,Bonnie Wright,15
630,767,George Weasley,2,Oliver Phelps,16
631,767,Fred Weasley,2,James Phelps,17
632,767,Arthur Weasley,2,Mark Williams,18
633,767,Filius Flitwick,2,Warwick Davis,19
634,767,Nymphadora Tonks,1,Natalia Tena,20
635,767,Cho Chang,1,Katie Leung,21
636,767,Fenrir Greyback,2,Dave Legeno,22
637,767,Lily Potter,1,Geraldine Somerville,23
638,767,Narcissa Malfoy,1,Helen McCrory,24
639,767,Cormac McLaggen,2,Freddie Stroma,25
640,767,Argus Filch,2,David Bradley,26
641,767,Tom Riddle (16 Years),2,Frank Dillane,27
642,767,Tom Riddle (11 Years),0,Hero Fiennes-Tiffin,28
643,767,Poppy Pomfrey,1,Gemma Jones,29
644,767,Padma Patil,1,Afshan Azad,30
645,767,Parvati Patil,0,Shefali Chowdhury,31
646,767,Katie Bell,1,Georgina Leonidas,32
647,767,Seamus Finnigan,2,Devon Murray,33
648,767,Romilda Vane,1,Anna Shaffer,34
649,767,Gregory Goyle,2,Josh Herdman,35
650,767,Vincent Crabbe,2,Jamie Waylett,36
651,767,Pansy Parkinson,1,Scarlett Byrne,37
652,767,Lavender Brown,1,Jessie Cave,38
653,767,Blaise Zabini,0,Louis Cordice,39
654,767,Dean Thomas,0,Alfie Enoch,40
655,767,Marcus Belby,0,Robert Knox,41
656,767,Nigel Wolpert,0,William Melling,42
657,767,Eldred Worple,2,Paul Ritter,43
658,767,Leanne,0,Isabella Laughland,44
659,767,Amycus Carrow,2,Ralph Ineson,45
660,767,Alecto Carrow,1,Suzanne Toase,46
661,767,Thorfinn Rowle,2,Rod Hunt,47
662,767,Waitress,0,Elarica Gallacher,48
663,209112,Bruce Wayne / Batman,2,Ben Affleck,0
664,209112,Clark Kent / Superman,2,Henry Cavill,1
665,209112,Diana Prince / Wonder Woman,1,Gal Gadot,2
666,209112,Lois Lane,1,Amy Adams,3
667,209112,Lex Luthor,2,Jesse Eisenberg,4
668,209112,Martha Kent,1,Diane Lane,5
669,209112,Alfred Pennyworth,0,Jeremy Irons,6
670,209112,Perry White,2,Laurence Fishburne,7
671,209112,Senator Finch,1,Holly Hunter,8
672,209112,Wallace Keefe,2,Scoot McNairy,9
673,209112,Anatoli Knyazev,2,Callan Mulvey,10
674,209112,Mercy Graves,1,Tao Okamoto,11
675,209112,Jenet Klyburn,1,Jena Malone,12
676,209112,Young Bruce Wayne,2,Brandon Spink,13
677,209112,Martha Wayne,1,Lauren Cohan,14
678,209112,Jack O'Dwyer,2,Hugh Maguire,15
679,209112,Jimmy Olsen,2,Michael Cassidy,16
680,209112,Wayne Industries Pilot,2,Alan D. Purwin,17
681,209112,Drone Pilot,0,Dan Amboyer,18
682,209112,Jenny Jurwich,0,Rebecca Buller,19
683,209112,General Swanwick,2,Harry Lennix,20
684,209112,Major Carrie Farris,0,Christina Wren,21
685,209112,Carmen,1,Jade Chynoweth,22
686,209112,Glen Woodburn,0,Chad Krowchuk,23
687,209112,Jonathan Kent,2,Kevin Costner,24
688,209112,Barry Allen / The Flash,2,Ezra Miller,25
689,209112,POTUS (voice),2,Patrick Wilson,26
690,209112,General Zod,2,Michael Shannon,27
691,209112,Himself,2,Charlie Rose,28
692,209112,Himself,2,Vikram Gandhi,29
693,209112,Himself,2,Andrew Sullivan,30
694,209112,Himself,2,Neil deGrasse Tyson,31
695,209112,Himself,2,Jon Stewart,32
696,209112,Herself,0,Soledad O'Brien,33
697,209112,Herself,1,Erika R. Erickson,34
698,209112,Herself,1,Dana Bash,35
699,209112,Herself,1,Nancy Grace,36
700,209112,Himself,0,Anderson Cooper,37
701,209112,Herself,1,Brooke Baldwin,38
702,209112,A.I. Kelor (voice),1,Carla Gugino,39
703,209112,Arthur Curry / Aquaman,2,Jason Momoa,40
704,209112,Silas Stone,2,Joe Morton,41
705,209112,Victor Stone / Cyborg,2,Ray Fisher,42
706,209112,Pete Ross,2,Joseph Cranford,43
707,209112,Lana Lang,0,Emily Peterson,44
708,209112,Thomas Wayne,2,Jeffrey Dean Morgan,45
709,209112,General Amajagh,2,Sammi Rotibi,46
710,209112,Metropolis Citizen,1,Hanna Dworkin,47
711,209112,Metropolis Citizen,1,Tiffany L. Addison,48
712,209112,Metropolis Citizen,2,Owais Ahmed,49
713,209112,Metropolis Citizen,2,Anish Jethmalani,50
714,209112,Metropolis Citizen,1,Tiffany Bedwell,51
715,209112,Metropolis Citizen,1,Natalee Arteaga,52
716,209112,Metropolis Citizen,2,Keith D. Gallagher,53
717,209112,Metropolis Citizen,2,Jeff Dumas,54
718,209112,Metropolis Citizen,1,Miriam Lee,55
719,209112,Metropolis Citizen,1,Alicia Regan,56
720,209112,Teacher,1,Stephanie Koenig,57
721,209112,Sage,1,Ripley Sobo,58
722,209112,Island Scientist,2,Richard Burden,59
723,209112,General Security Chief,2,Julius Tennon,60
724,209112,Kahina Ziri,0,Wunmi Mosaku,61
725,209112,Senator Barrows,2,Dennis North,62
726,209112,Officer Mazzuccheli,0,Kiff VandenHeuvel,63
727,209112,Officer Rucka,2,Mason Heidger,64
728,209112,Hostage Girl,1,Ahney Her,65
729,209112,Hostage Girl,1,Kristine Cabanban,66
730,209112,Cesar Santos,2,Sebastian Sozzi,67
731,209112,Himself,2,Kent Shocknek,68
732,209112,Emmet Vale,2,Ralph Lister,69
733,209112,Metropolis Cop,2,Sammy A. Publes,70
734,209112,Metropolis Cop,2,Jay R. Adams,71
735,209112,Hero's Park Tourist,2,David Midura,72
736,209112,Reporter at Monument,2,Jay Towers,73
737,209112,Air Force MP,0,Michael Ellison,74
738,209112,Underground Fight Patron,2,Kirill Ostapenko,75
739,209112,Beautiful Woman,1,Rashontae Wawrzyniak,76
740,209112,Sports Announcer,2,Tom Luginbill,77
741,209112,Sports Announcer,2,Dave Pasch,78
742,209112,Party Photographer,2,Danny Mooney ,79
743,209112,Party Doorman,2,Henry Frost III,80
744,209112,LeBlanc,1,Nicole Forester,81
745,209112,Metropolis Governor,1,Debbie Stabenow,82
746,209112,Colorado Woman,0,Milica Govich ,83
747,209112,Jail Guard,2,John Lepard,84
748,209112,Finch's Receptionist,1,Sandra Love Aldridge,85
749,209112,James Harmon - Museum Director,2,Graham W.J. Beal,86
750,209112,Bunker Soldier,2,Henri Franklin,87
751,209112,Bunker Soldier,2,Jonathan West,88
752,209112,US Park Officer,2,T.J. Martinelli,89
753,209112,Wayne Accountant,2,Chris Newman,90
754,209112,Diner Waitress,1,Lulu Dahl,91
755,209112,DC Protestor,2,Sam Logan Khaleghi,92
756,209112,DC Protestor,1,Anne Marie Damman,93
757,209112,DC Protestor,0,Connie Craig,94
758,209112,DC Protestor,1,Henrietta Hermelin,95
759,209112,Senator Purrington,2,Patrick Leahy,96
760,209112,Convenience Store Robber,2,Albert Valladares,97
761,209112,Helicopter Pilot,2,David Paris,98
762,209112,Flight Attendant,1,Abigail Kuklis,99
763,209112,Chairman of Joint Chiefs,0,Greg Violand,100
764,209112,Vice Chairman of Joint Chiefs,2,Tiren Jhames,101
765,209112,Signals Officer - Air Force,2,Steve Jasgur,102
766,209112,Silo Officer,2,Jonathan Stanley,103
767,209112,Silo Officer,2,Jesse Nagy,104
768,209112,Supermax Guard,2,Duvale Murchison,105
769,209112,Prison Barber,2,Thomas J. Fentress,106
770,209112,Father Leone,0,Coburn Goss,107
771,209112,Wagon Driver,0,Jeff Hanlin,108
772,209112,Creature Vocals (voice),2,Gary A. Hecker,109
773,209112,Kreatur (voice),2,Robin Atkin Downes,110
774,209112,Squatter Boy,2,Issac Ryan Brown,111
775,209112,CIA Supervisor,2,Barton Bund,112
776,209112,Python Team Leader,2,Bailey Chase,113
777,209112,Gotham Desk Cop,2,Patrick O'Connor Cronin,114
778,209112,Gotham Desk Cop,1,Sonja Crosby,115
779,209112,Inmate Thug,2,C.T. Fletcher,116
780,209112,Inmate Thug,2,Ahman Green,117
781,209112,Nairomian Crying Woman,0,Diana Gaitirira,118
782,209112,Nairomian Crying Woman,1,Jalene Mack,119
783,209112,Nairomian Crying Woman,1,Esodie Geiger,120
784,209112,Nairomian Crying Woman,1,Nene Nwoko,121
785,209112,Nairomian Driver,2,Scott Edward Logan,122
786,209112,Gala Waiter,2,Marcus Goddard,123
787,209112,Adriana Santos,1,Cruz Gonzalez-Cadel,124
788,209112,Older Goat Herder,1,Alma Martinez,125
789,209112,Older Goat Herder,0,Sal Lopez,126
790,209112,Young Goat Herder,0,Marcel Shihadeh,127
791,209112,Rebel Translator,2,Theo Bongani Ndyalvane,128
792,209112,Squatter Mother,1,Satori Shakoor,129
793,209112,Truck,2,Ele Bardha,130
794,209112,Wayne Financial Employee,2,Inder Kumar,131
795,209112,Party Guest,0,Brandon Bautista,132
796,209112,Daily Planet Reporter (uncredited),1,Laura Atwood,133
797,209112,Wayne Enterprise Executive (uncredited),1,Debbie Scaletta,134
798,209112,Football Player (uncredited),2,David Leach,135
799,209112,Gotham Seaport Cop (uncredited),2,Gordon Michaels,136
800,209112,Wayne Security (uncredited),2,Brian Boland,137
801,209112,Russian Foreign Minister (uncredited),0,Taras Los,138
802,209112,DC Paramedic (uncredited),0,Jason Hughley,139
803,209112,Building Supervisor (uncredited),2,Sidi Henderson,140
804,209112,Chilean President (uncredited),0,Meighan Gerachis,141
805,209112,First Class Lady (uncredited),0,Nicole Santini,142
806,209112,Basketball Player (uncredited),2,Axel Harney,143
807,209112,Funeral Attender (uncredited),2,Wayne E. Brown,144
808,209112,Police Officer (uncredited),2,Dante Briggins,145
809,209112,GCU Football Player (uncredited),2,Shannon Garnett,146
810,209112,Protester (uncredited),0,Lynch R. Travis,147
811,209112,EMT (uncredited),2,Carmen Gangale,148
812,209112,Metropolis Survivor (uncredited),0,Joe Cipriano,149
813,209112,Rusty - Metropolis Cop (uncredited),0,Will Blagrove,150
814,209112,Protester (uncredited),0,Marcelo Bem,151
815,1452,Superman / Clark Kent,2,Brandon Routh,0
816,1452,Lex Luthor,2,Kevin Spacey,1
817,1452,Lois Lane,1,Kate Bosworth,2
818,1452,Richard White,2,James Marsden,3
819,1452,Kitty Kowalski,1,Parker Posey,4
820,1452,Perry White,2,Frank Langella,5
821,1452,Jimmy Olsen,0,Sam Huntington,6
822,1452,Martha Kent,1,Eva Marie Saint,7
823,1452,Jor-El,2,Marlon Brando,8
824,1452,Stanford,2,Kal Penn,9
825,1452,Jason White,2,Tristan Lake Leabu,10
826,1452,Brutus,2,David Fabrizio,11
827,1452,Riley,0,Ian Roberts,12
828,1452,Grant,0,Vincent Stone,13
829,1452,Bo the Bartender,2,Jack Larson,15
830,1452,Gertrude Vanderworth,1,Noel Neill,16
831,1452,Boy with Camera,2,Keegan Joyce,17
832,1452,Little Girl,1,Jordana Beatty,18
833,10764,James Bond,2,Daniel Craig,0
834,10764,Camille Montes,1,Olga Kurylenko,1
835,10764,Dominic Greene,2,Mathieu Amalric,2
836,10764,M,1,Judi Dench,3
837,10764,René Mathis,2,Giancarlo Giannini,4
838,10764,Strawberry Fields,1,Gemma Arterton,5
839,10764,Felix Leiter,2,Jeffrey Wright,6
840,10764,Gregg Beam,2,David Harbour,7
841,10764,Mr. White,2,Jesper Christensen,8
842,10764,Elvis,2,Anatole Taubman,9
843,10764,Tanner,2,Rory Kinnear,10
844,10764,Foreign Secretary,2,Tim Pigott-Smith,11
845,10764,General Medrano,2,Joaquín Cosio,12
846,10764,Henry Mitchell,0,Glenn Foster,13
847,10764,Guy Haines,2,Paul Ritter,14
848,10764,Corinne Veneau,1,Stana Katic,15
849,10764,Gemma,1,Lucrezia Lante della Rovere,16
850,10764,Monsieur Slate,2,Neil Jackson,17
851,10764,Perla de las Dunas Receptionist,1,Oona Chaplin,18
852,10764,Anna,1,Rachel McDowall,20
853,10764,Quantum Member,0,Gustavo Nanez,21
854,10764,MI6 Agent,0,Mark Wakeling,22
855,10764,Ocean Sky Receptionist,0,Sarah Hadland,23
856,10764,MI6 Agent (uncredited),0,David Decio,24
857,10764,MI6 Agent (uncredited),0,Aaron King,25
858,10764,Quantum Member,0,Alexandra Prusa,26
859,10764,Mario Cavaradossi,0,Brandon Jovanovich,27
860,10764,Spoletta,0,Alexandre Krawetz,28
861,10764,Colonel of Police,2,Fernando Guillén Cuervo,29
862,10764,Lt. Orso,2,Jesús Ochoa,30
863,10764,Yusef,0,Simon Kassianides,31
864,10764,Forensics Tech,0,Brendan O'Hea,32
865,58,Captain Jack Sparrow,2,Johnny Depp,0
866,58,Will Turner,2,Orlando Bloom,1
867,58,Elizabeth Swann,1,Keira Knightley,2
868,58,"William ""Bootstrap Bill"" Turner",2,Stellan Skarsgård,3
869,58,Captain Davy Jones,2,Bill Nighy,4
870,58,James Norrington,2,Jack Davenport,5
871,58,Joshamee Gibbs,2,Kevin McNally,6
872,58,Governor Weatherby Swann,2,Jonathan Pryce,7
873,58,Pintel,2,Lee Arenberg,8
874,58,Ragetti,2,Mackenzie Crook,9
875,58,Lord Cutler Beckett,2,Tom Hollander,10
876,58,Tia Dalma,1,Naomie Harris,11
877,58,Cotton,2,David Bailie,12
878,58,Marty,2,Martin Klebba,13
879,58,Ian Mercer,0,David Schofield,14
880,58,Captain Bellamy,2,Alex Norton,15
881,58,Captain Hector Barbossa,2,Geoffrey Rush,16
882,58,Maccus,2,Dermot Keaney,17
883,58,Clanker,0,Andy Beckwith,18
884,58,Koleniko,2,Clive Ashborn,19
885,58,Headless,2,Reggie Lee,20
886,58,Jimmy Legs,2,Christopher Adamson,21
887,58,Ogilvey,0,Jonathan Linsley,22
888,58,Burser,0,John Boswall,23
889,58,Burser - Edinburgh,2,Max Baker,24
890,58,Quartermaster - Edinburgh,2,Steve Speirs,25
891,58,Scarlet,1,Lauren Maher,26
892,58,Giselle,1,Vanessa Branch,27
893,58,Frightened Sailor,2,Luke de Woolfson,28
894,58,Black Pearl Pirate,2,Jonathan Kite,29
895,58,Ho-Kwan,2,Ho-Kwan Tse,30
896,58,Penrod (uncredited),2,Peter Donald Badalamenti II,31
897,58,Cotton's Parrot (voice),2,Christopher S. Capp,32
898,57201,Tonto,2,Johnny Depp,0
899,57201,John Reid / The Lone Ranger,2,Armie Hammer,1
900,57201,Butch Cavendish,2,William Fichtner,2
901,57201,Red Harrington,1,Helena Bonham Carter,3
902,57201,Dan Reid,2,James Badge Dale,4
903,57201,Latham Cole,2,Tom Wilkinson,5
904,57201,Rebecca Reid,1,Ruth Wilson,6
905,57201,Captain Jay Fuller,2,Barry Pepper,7
906,57201,Barret,2,James Frain,8
907,57201,Will,2,Mason Cook,9
908,57201,Skinny,2,Matt O'Leary,10
909,57201,Collins,2,Leon Rippy,11
910,57201,Frank,2,Harry Treadaway,12
911,57201,Ray,2,Damon Herriman,13
912,57201,Stache,2,W. Earl Brown,14
913,57201,Red Knee,2,Gil Birmingham,15
914,57201,Chief Big Bear,0,Saginaw Grant,16
915,57201,Soldier #1,2,Stephen Brodie,17
916,57201,Soldier #3,2,Matthew Page,18
917,57201,Saloon Guy (uncredited),0,Nick W. Nicholson,19
918,57201,Danny,0,Bryant Prince,20
919,57201,Wendell,2,JD Cullum,21
920,57201,Jesus,2,Joaquín Cosio,22
921,57201,Fritz,2,Timothy V. Murphy,23
922,57201,Blaine,0,Damon Carney,24
923,57201,Clayton,2,Kevin Wiggins,25
924,57201,Martin,2,Chad Brummett,26
925,57201,Navarro,2,Robert Baker,27
926,57201,Hollis,2,Lew Temple,28
927,57201,Habberman,2,Stephen Root,29
928,57201,Shareholder,2,Randy Oglesby,30
929,57201,Shareholder,2,Brad Greenquist,31
930,57201,Engineer,2,Rance Howard,32
931,57201,Homer,0,Leonard Earl Howze,33
932,57201,Young Cavendish,2,Travis Hammer,34
933,57201,Young Cole,0,Steve Corona,35
934,57201,Telegraph Operator,0,Jack Axelrod,36
935,57201,Preacher,0,Christopher Hagen,37
936,57201,Kai,1,Freda Foh Shen,38
937,57201,Fat Lady,1,Margaret Bowman,39
938,57201,Pilar,0,Luz P. Mendez,40
939,57201,Rosalie,0,Laina Loucks,41
940,57201,Dancer (Red's),0,Devon J. Adams,42
941,57201,Dancer (Red's),0,Desirae Anslover,43
942,57201,Dancer (Red's),0,Charlotte Cormier,44
943,57201,Dancer (Red's),0,Megan Pribyl,45
944,57201,Dancer (Red's),0,Briana Van Schuyver,46
945,57201,Dancer (Red's),0,Julie Stracener,47
946,57201,Pawing Drunk,2,Chad Randall,48
947,57201,Mob Member,2,Jason E. Hill,49
948,57201,Mob Member,1,Beth Bailey,50
949,57201,Glenda,1,Joanne Camp,51
950,57201,Stove Pipe,2,Bob Rumnock,52
951,57201,Grizzled Soldier,0,Tait Fletcher,53
952,57201,Soldier #4,0,Alex Knight,54
953,57201,Farmer,2,Argos MacCallum,55
954,57201,Band at Red's,2,Pokey Lafarge,56
955,57201,Band at Red's,0,Joey Glynn,57
956,57201,Band at Red's,0,Adam Hoskins,58
957,57201,Band at Red's,0,Ryan Koenig,59
958,49521,Clark Kent / Kal-El,2,Henry Cavill,0
959,49521,Lois Lane,1,Amy Adams,1
960,49521,General Zod,2,Michael Shannon,2
961,49521,Jonathan Kent,2,Kevin Costner,3
962,49521,Martha Kent,1,Diane Lane,4
963,49521,Jor-El,2,Russell Crowe,5
